citation_id,answer_id,system_id,query_id,source_span_id,repo_id,owner_repo,path,line_start,line_end,source_file_sha256,evidence_text_sha256,citation_correct
v52x_D_v53e_0610_citation_001,v52x_D_v53e_0610,D,v53e_0610,v53e_0610_span_001,tiangolo_typer,tiangolo/typer,README.md,1,1,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:fbf6bd5e63f0422c4616ba0c13f18c10e2e945e659578011a2c47da2b0299496,1
v52x_D_v53e_0611_citation_001,v52x_D_v53e_0611,D,v53e_0611,v53e_0611_span_001,tiangolo_typer,tiangolo/typer,README.md,202,202,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:a4b38a4fd3ae2b12ae1d6f1d8ab630312de7b36ac247c90c3a5b3c7d4ecc73c4,1
v52x_D_v53e_0612_citation_001,v52x_D_v53e_0612,D,v53e_0612,v53e_0612_span_001,tiangolo_typer,tiangolo/typer,README.md,265,265,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:33658ec484dd1d2ac74df2bccb5b82817e93d0a11d387dadbbc4731ee880b433,1
v52x_D_v53e_0613_citation_001,v52x_D_v53e_0613,D,v53e_0613,v53e_0613_span_001,tiangolo_typer,tiangolo/typer,README.md,345,345,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:06b3ff71f021d995a4093f187008ae7e6ec8f25d057f79d485fb88369b26411d,1
v52x_D_v53e_0614_citation_001,v52x_D_v53e_0614,D,v53e_0614,v53e_0614_span_001,django_django,django/django,README.rst,22,22,sha256:17c3550b268b902983fd4a4decd9a475bb8725c0941e016d29c6b7bf62273eab,sha256:5e5558c978730e15f1f6e91da84dd21faa1b0f126611ca873d9e01aecfdf0efb,1
v52x_D_v53e_0615_citation_001,v52x_D_v53e_0615,D,v53e_0615,v53e_0615_span_001,fastapi_fastapi,fastapi/fastapi,README.md,1,1,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:fbf6bd5e63f0422c4616ba0c13f18c10e2e945e659578011a2c47da2b0299496,1
v52x_D_v53e_0616_citation_001,v52x_D_v53e_0616,D,v53e_0616,v53e_0616_span_001,fastapi_fastapi,fastapi/fastapi,README.md,206,206,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:b04532d5790468db6394b68e224f09fd49022111073b1aa30be6abc85f3e39d7,1
v52x_D_v53e_0617_citation_001,v52x_D_v53e_0617,D,v53e_0617,v53e_0617_span_001,fastapi_fastapi,fastapi/fastapi,README.md,309,309,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:868a2ffd430ad327cd69bb5281626ae4080973b6cf7ef83f80f8a6830710e9cc,1
v52x_D_v53e_0618_citation_001,v52x_D_v53e_0618,D,v53e_0618,v53e_0618_span_001,fastapi_fastapi,fastapi/fastapi,README.md,405,405,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:72f4ec977bcd668ebfbef62799e3a49d6585033eda9cde89c1751a8818533b9f,1
v52x_D_v53e_0619_citation_001,v52x_D_v53e_0619,D,v53e_0619,v53e_0619_span_001,pallets_click,pallets/click,README.md,1,1,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:3401a46d66f32aea9b19e5dd10525799827673bdadcc6e5b035164c4208fbce5,1
v52x_D_v53e_0620_citation_001,v52x_D_v53e_0620,D,v53e_0620,v53e_0620_span_001,pallets_click,pallets/click,README.md,14,14,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:f5d4ebc8607f393917aecb1442f114ed5ac5aa97d49e2f3ba15d10e20c0e7ddb,1
v52x_D_v53e_0621_citation_001,v52x_D_v53e_0621,D,v53e_0621,v53e_0621_span_001,pallets_click,pallets/click,README.md,27,27,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:307a5edd4050fa70896ae5910a8997ac24f05075c2ee499c1b1b4f5f616dda06,1
v52x_D_v53e_0622_citation_001,v52x_D_v53e_0622,D,v53e_0622,v53e_0622_span_001,pallets_click,pallets/click,README.md,31,31,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:e83fcc0f2e1771193a62d061df933fed36646875065c060dc31b9f151a541319,1
v52x_D_v53e_0623_citation_001,v52x_D_v53e_0623,D,v53e_0623,v53e_0623_span_001,pallets_click,pallets/click,README.md,49,49,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:873c3bd8293217a8dbe7fa0bba87df01fdb5fdff1ef8a6df12fc5fadd45f1fe6,1
v52x_D_v53e_0624_citation_001,v52x_D_v53e_0624,D,v53e_0624,v53e_0624_span_001,pallets_click,pallets/click,README.md,58,58,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:b23baf2d15b18c29205c8f98a3d2ee9e89818d8fb2149990339f8fe4ccb48a71,1
v52x_D_v53e_0625_citation_001,v52x_D_v53e_0625,D,v53e_0625,v53e_0625_span_001,pallets_flask,pallets/flask,README.md,1,1,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,sha256:85e13b2aa23b16d110f05cb2dfc0f25ca85628c8ad686bb70429a288ad25d686,1
v52x_D_v53e_0626_citation_001,v52x_D_v53e_0626,D,v53e_0626,v53e_0626_span_001,pallets_flask,pallets/flask,README.md,9,9,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,sha256:9e06bf8f6cf5e8c1b457acfc1973448e11d38d1257e0943c71704ab8b2e86ea0,1
v52x_D_v53e_0627_citation_001,v52x_D_v53e_0627,D,v53e_0627,v53e_0627_span_001,pallets_flask,pallets/flask,README.md,30,30,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,sha256:ea8d9805ef010317cd6f6b3360ea4c082757de12110182a2ba679ce4229c0b95,1
v52x_D_v53e_0628_citation_001,v52x_D_v53e_0628,D,v53e_0628,v53e_0628_span_001,pallets_flask,pallets/flask,README.md,45,45,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,sha256:d17bc79fd5c9696ccd1af630c112dd07e31f57f944088c48549c1bd6c45183ef,1
v52x_D_v53e_0629_citation_001,v52x_D_v53e_0629,D,v53e_0629,v53e_0629_span_001,psf_requests,psf/requests,README.md,23,23,sha256:2a9268c9be5f4dc9abe9105740be7c5234babc3dd2b25eb11ca376c538a0c67b,sha256:51ddebde64a256afc964fa6ab6d344a23f2df93534d81a856b323b2a8750b84b,1
v52x_D_v53e_0630_citation_001,v52x_D_v53e_0630,D,v53e_0630,v53e_0630_span_001,psf_requests,psf/requests,README.md,46,46,sha256:2a9268c9be5f4dc9abe9105740be7c5234babc3dd2b25eb11ca376c538a0c67b,sha256:ac0de48db84b5c46906337dad2040e0f99b7ef524f3d466807643e3fe18c4a73,1
v52x_D_v53e_0631_citation_001,v52x_D_v53e_0631,D,v53e_0631,v53e_0631_span_001,pypa_pip,pypa/pip,README.rst,54,54,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,sha256:9098961cf89712af65154438908ce384b99aa5041e5e01e699975a74fae02e3c,1
v52x_D_v53e_0632_citation_001,v52x_D_v53e_0632,D,v53e_0632,v53e_0632_span_001,pypa_sampleproject,pypa/sampleproject,README.md,3,3,sha256:0ee0ddefd61fb532db9cd7d5aada5b2bf505d4f01c108965c3888ae6efffb297,sha256:29dc3613ca452eb3744f2f83b9a1365239df121e453a292e7476286868cecca9,1
v52x_D_v53e_0633_citation_001,v52x_D_v53e_0633,D,v53e_0633,v53e_0633_span_001,pypa_sampleproject,pypa/sampleproject,README.md,39,39,sha256:0ee0ddefd61fb532db9cd7d5aada5b2bf505d4f01c108965c3888ae6efffb297,sha256:6b2d8610fdde8642bce7ada317968557bcea1314b2673e4e5fd7c014eca9ad53,1
v52x_D_v53e_0634_citation_001,v52x_D_v53e_0634,D,v53e_0634,v53e_0634_span_001,pytest_dev_pytest,pytest-dev/pytest,README.rst,1,1,sha256:37c713f12b48774c77c40accfe3a6a28c25d7e763c9c5e34266261cf738713b5,sha256:0fb14a35f0ccc2cc54026b5ce096d2a2a608109875f2120a124282ad6df35556,1
v52x_D_v53e_0635_citation_001,v52x_D_v53e_0635,D,v53e_0635,v53e_0635_span_001,pytest_dev_pytest,pytest-dev/pytest,README.rst,139,139,sha256:37c713f12b48774c77c40accfe3a6a28c25d7e763c9c5e34266261cf738713b5,sha256:fc0e1c1c3e9991d9af86ba58ff1744171469bda051b1268aa127a088fb18ff82,1
v52x_D_v53e_0636_citation_001,v52x_D_v53e_0636,D,v53e_0636,v53e_0636_span_001,python_cpython,python/cpython,Doc/README.rst,1,1,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:7ab945f21e8e62906f9294d13005c8f77aa9c26ced8d064a8ad16b3135578a72,1
v52x_D_v53e_0637_citation_001,v52x_D_v53e_0637,D,v53e_0637,v53e_0637_span_001,python_cpython,python/cpython,Doc/README.rst,17,17,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:13c70928200eaf10e7b3fdbd2dd8fdb3347ab470e46ad6201d330b72f15a0d42,1
v52x_D_v53e_0638_citation_001,v52x_D_v53e_0638,D,v53e_0638,v53e_0638_span_001,python_cpython,python/cpython,Doc/README.rst,31,31,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:6a137a7cd04e051a6c75d82c46d9bb2fee3cbd7515989c68cf063a9b8290a0cf,1
v52x_D_v53e_0639_citation_001,v52x_D_v53e_0639,D,v53e_0639,v53e_0639_span_001,python_cpython,python/cpython,Doc/README.rst,57,57,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:e539ac46f274efa251b5a63b817db1f524cddfbb0ae49063a0fd7ee5afe490e1,1
v52x_D_v53e_0640_citation_001,v52x_D_v53e_0640,D,v53e_0640,v53e_0640_span_001,python_cpython,python/cpython,Doc/README.rst,70,70,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:cfd6beea756ae87c6c184f5556841597a1cdeb7c073783213c7059931554ab73,1
v52x_D_v53e_0641_citation_001,v52x_D_v53e_0641,D,v53e_0641,v53e_0641_span_001,python_cpython,python/cpython,Doc/README.rst,86,86,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:22ae9567fb25f764925bc93f677afd2ddb7b76d44b48563f838d6db17b751c55,1
v52x_D_v53e_0642_citation_001,v52x_D_v53e_0642,D,v53e_0642,v53e_0642_span_001,python_cpython,python/cpython,Doc/README.rst,98,98,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:2fbc50352916f498ad039dbe5745902668288c0bc1f2f5e0951a51b96db231e9,1
v52x_D_v53e_0643_citation_001,v52x_D_v53e_0643,D,v53e_0643,v53e_0643_span_001,tiangolo_typer,tiangolo/typer,README.md,1,1,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:fbf6bd5e63f0422c4616ba0c13f18c10e2e945e659578011a2c47da2b0299496,1
v52x_D_v53e_0644_citation_001,v52x_D_v53e_0644,D,v53e_0644,v53e_0644_span_001,tiangolo_typer,tiangolo/typer,README.md,202,202,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:a4b38a4fd3ae2b12ae1d6f1d8ab630312de7b36ac247c90c3a5b3c7d4ecc73c4,1
v52x_D_v53e_0645_citation_001,v52x_D_v53e_0645,D,v53e_0645,v53e_0645_span_001,tiangolo_typer,tiangolo/typer,README.md,265,265,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:33658ec484dd1d2ac74df2bccb5b82817e93d0a11d387dadbbc4731ee880b433,1
v52x_D_v53e_0646_citation_001,v52x_D_v53e_0646,D,v53e_0646,v53e_0646_span_001,tiangolo_typer,tiangolo/typer,README.md,345,345,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:06b3ff71f021d995a4093f187008ae7e6ec8f25d057f79d485fb88369b26411d,1
v52x_D_v53e_0647_citation_001,v52x_D_v53e_0647,D,v53e_0647,v53e_0647_span_001,django_django,django/django,README.rst,22,22,sha256:17c3550b268b902983fd4a4decd9a475bb8725c0941e016d29c6b7bf62273eab,sha256:5e5558c978730e15f1f6e91da84dd21faa1b0f126611ca873d9e01aecfdf0efb,1
v52x_D_v53e_0648_citation_001,v52x_D_v53e_0648,D,v53e_0648,v53e_0648_span_001,fastapi_fastapi,fastapi/fastapi,README.md,1,1,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:fbf6bd5e63f0422c4616ba0c13f18c10e2e945e659578011a2c47da2b0299496,1
v52x_D_v53e_0649_citation_001,v52x_D_v53e_0649,D,v53e_0649,v53e_0649_span_001,fastapi_fastapi,fastapi/fastapi,README.md,206,206,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:b04532d5790468db6394b68e224f09fd49022111073b1aa30be6abc85f3e39d7,1
v52x_D_v53e_0650_citation_001,v52x_D_v53e_0650,D,v53e_0650,v53e_0650_span_001,fastapi_fastapi,fastapi/fastapi,README.md,309,309,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:868a2ffd430ad327cd69bb5281626ae4080973b6cf7ef83f80f8a6830710e9cc,1
v52x_D_v53e_0651_citation_001,v52x_D_v53e_0651,D,v53e_0651,v53e_0651_span_001,fastapi_fastapi,fastapi/fastapi,README.md,405,405,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:72f4ec977bcd668ebfbef62799e3a49d6585033eda9cde89c1751a8818533b9f,1
v52x_D_v53e_0652_citation_001,v52x_D_v53e_0652,D,v53e_0652,v53e_0652_span_001,pallets_click,pallets/click,README.md,1,1,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:3401a46d66f32aea9b19e5dd10525799827673bdadcc6e5b035164c4208fbce5,1
v52x_D_v53e_0653_citation_001,v52x_D_v53e_0653,D,v53e_0653,v53e_0653_span_001,pallets_click,pallets/click,README.md,14,14,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:f5d4ebc8607f393917aecb1442f114ed5ac5aa97d49e2f3ba15d10e20c0e7ddb,1
v52x_D_v53e_0654_citation_001,v52x_D_v53e_0654,D,v53e_0654,v53e_0654_span_001,pallets_click,pallets/click,README.md,27,27,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:307a5edd4050fa70896ae5910a8997ac24f05075c2ee499c1b1b4f5f616dda06,1
v52x_D_v53e_0655_citation_001,v52x_D_v53e_0655,D,v53e_0655,v53e_0655_span_001,pallets_click,pallets/click,README.md,31,31,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:e83fcc0f2e1771193a62d061df933fed36646875065c060dc31b9f151a541319,1
v52x_D_v53e_0656_citation_001,v52x_D_v53e_0656,D,v53e_0656,v53e_0656_span_001,pallets_click,pallets/click,README.md,49,49,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:873c3bd8293217a8dbe7fa0bba87df01fdb5fdff1ef8a6df12fc5fadd45f1fe6,1
v52x_D_v53e_0657_citation_001,v52x_D_v53e_0657,D,v53e_0657,v53e_0657_span_001,pallets_click,pallets/click,README.md,58,58,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:b23baf2d15b18c29205c8f98a3d2ee9e89818d8fb2149990339f8fe4ccb48a71,1
v52x_D_v53e_0658_citation_001,v52x_D_v53e_0658,D,v53e_0658,v53e_0658_span_001,pallets_flask,pallets/flask,README.md,1,1,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,sha256:85e13b2aa23b16d110f05cb2dfc0f25ca85628c8ad686bb70429a288ad25d686,1
v52x_D_v53e_0659_citation_001,v52x_D_v53e_0659,D,v53e_0659,v53e_0659_span_001,pallets_flask,pallets/flask,README.md,9,9,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,sha256:9e06bf8f6cf5e8c1b457acfc1973448e11d38d1257e0943c71704ab8b2e86ea0,1
v52x_D_v53e_0660_citation_001,v52x_D_v53e_0660,D,v53e_0660,v53e_0660_span_001,pallets_flask,pallets/flask,README.md,30,30,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,sha256:ea8d9805ef010317cd6f6b3360ea4c082757de12110182a2ba679ce4229c0b95,1
v52x_D_v53e_0661_citation_001,v52x_D_v53e_0661,D,v53e_0661,v53e_0661_span_001,pallets_flask,pallets/flask,README.md,45,45,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,sha256:d17bc79fd5c9696ccd1af630c112dd07e31f57f944088c48549c1bd6c45183ef,1
v52x_D_v53e_0662_citation_001,v52x_D_v53e_0662,D,v53e_0662,v53e_0662_span_001,psf_requests,psf/requests,README.md,23,23,sha256:2a9268c9be5f4dc9abe9105740be7c5234babc3dd2b25eb11ca376c538a0c67b,sha256:51ddebde64a256afc964fa6ab6d344a23f2df93534d81a856b323b2a8750b84b,1
v52x_D_v53e_0663_citation_001,v52x_D_v53e_0663,D,v53e_0663,v53e_0663_span_001,psf_requests,psf/requests,README.md,46,46,sha256:2a9268c9be5f4dc9abe9105740be7c5234babc3dd2b25eb11ca376c538a0c67b,sha256:ac0de48db84b5c46906337dad2040e0f99b7ef524f3d466807643e3fe18c4a73,1
v52x_D_v53e_0664_citation_001,v52x_D_v53e_0664,D,v53e_0664,v53e_0664_span_001,pypa_pip,pypa/pip,README.rst,54,54,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,sha256:9098961cf89712af65154438908ce384b99aa5041e5e01e699975a74fae02e3c,1
v52x_D_v53e_0665_citation_001,v52x_D_v53e_0665,D,v53e_0665,v53e_0665_span_001,pypa_sampleproject,pypa/sampleproject,README.md,3,3,sha256:0ee0ddefd61fb532db9cd7d5aada5b2bf505d4f01c108965c3888ae6efffb297,sha256:29dc3613ca452eb3744f2f83b9a1365239df121e453a292e7476286868cecca9,1
v52x_D_v53e_0666_citation_001,v52x_D_v53e_0666,D,v53e_0666,v53e_0666_span_001,pypa_sampleproject,pypa/sampleproject,README.md,39,39,sha256:0ee0ddefd61fb532db9cd7d5aada5b2bf505d4f01c108965c3888ae6efffb297,sha256:6b2d8610fdde8642bce7ada317968557bcea1314b2673e4e5fd7c014eca9ad53,1
v52x_D_v53e_0667_citation_001,v52x_D_v53e_0667,D,v53e_0667,v53e_0667_span_001,pytest_dev_pytest,pytest-dev/pytest,README.rst,1,1,sha256:37c713f12b48774c77c40accfe3a6a28c25d7e763c9c5e34266261cf738713b5,sha256:0fb14a35f0ccc2cc54026b5ce096d2a2a608109875f2120a124282ad6df35556,1
v52x_D_v53e_0668_citation_001,v52x_D_v53e_0668,D,v53e_0668,v53e_0668_span_001,pytest_dev_pytest,pytest-dev/pytest,README.rst,139,139,sha256:37c713f12b48774c77c40accfe3a6a28c25d7e763c9c5e34266261cf738713b5,sha256:fc0e1c1c3e9991d9af86ba58ff1744171469bda051b1268aa127a088fb18ff82,1
v52x_D_v53e_0669_citation_001,v52x_D_v53e_0669,D,v53e_0669,v53e_0669_span_001,python_cpython,python/cpython,Doc/README.rst,1,1,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:7ab945f21e8e62906f9294d13005c8f77aa9c26ced8d064a8ad16b3135578a72,1
v52x_D_v53e_0670_citation_001,v52x_D_v53e_0670,D,v53e_0670,v53e_0670_span_001,python_cpython,python/cpython,Doc/README.rst,17,17,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:13c70928200eaf10e7b3fdbd2dd8fdb3347ab470e46ad6201d330b72f15a0d42,1
v52x_D_v53e_0671_citation_001,v52x_D_v53e_0671,D,v53e_0671,v53e_0671_span_001,python_cpython,python/cpython,Doc/README.rst,31,31,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:6a137a7cd04e051a6c75d82c46d9bb2fee3cbd7515989c68cf063a9b8290a0cf,1
v52x_D_v53e_0672_citation_001,v52x_D_v53e_0672,D,v53e_0672,v53e_0672_span_001,python_cpython,python/cpython,Doc/README.rst,57,57,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:e539ac46f274efa251b5a63b817db1f524cddfbb0ae49063a0fd7ee5afe490e1,1
v52x_D_v53e_0673_citation_001,v52x_D_v53e_0673,D,v53e_0673,v53e_0673_span_001,python_cpython,python/cpython,Doc/README.rst,70,70,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:cfd6beea756ae87c6c184f5556841597a1cdeb7c073783213c7059931554ab73,1
v52x_D_v53e_0674_citation_001,v52x_D_v53e_0674,D,v53e_0674,v53e_0674_span_001,python_cpython,python/cpython,Doc/README.rst,86,86,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:22ae9567fb25f764925bc93f677afd2ddb7b76d44b48563f838d6db17b751c55,1
v52x_D_v53e_0675_citation_001,v52x_D_v53e_0675,D,v53e_0675,v53e_0675_span_001,python_cpython,python/cpython,Doc/README.rst,98,98,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,sha256:2fbc50352916f498ad039dbe5745902668288c0bc1f2f5e0951a51b96db231e9,1
v52x_D_v53e_0676_citation_001,v52x_D_v53e_0676,D,v53e_0676,v53e_0676_span_001,tiangolo_typer,tiangolo/typer,README.md,1,1,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:fbf6bd5e63f0422c4616ba0c13f18c10e2e945e659578011a2c47da2b0299496,1
v52x_D_v53e_0677_citation_001,v52x_D_v53e_0677,D,v53e_0677,v53e_0677_span_001,tiangolo_typer,tiangolo/typer,README.md,202,202,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:a4b38a4fd3ae2b12ae1d6f1d8ab630312de7b36ac247c90c3a5b3c7d4ecc73c4,1
v52x_D_v53e_0678_citation_001,v52x_D_v53e_0678,D,v53e_0678,v53e_0678_span_001,tiangolo_typer,tiangolo/typer,README.md,265,265,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:33658ec484dd1d2ac74df2bccb5b82817e93d0a11d387dadbbc4731ee880b433,1
v52x_D_v53e_0679_citation_001,v52x_D_v53e_0679,D,v53e_0679,v53e_0679_span_001,tiangolo_typer,tiangolo/typer,README.md,345,345,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,sha256:06b3ff71f021d995a4093f187008ae7e6ec8f25d057f79d485fb88369b26411d,1
v52x_D_v53e_0680_citation_001,v52x_D_v53e_0680,D,v53e_0680,v53e_0680_span_001,django_django,django/django,README.rst,22,22,sha256:17c3550b268b902983fd4a4decd9a475bb8725c0941e016d29c6b7bf62273eab,sha256:5e5558c978730e15f1f6e91da84dd21faa1b0f126611ca873d9e01aecfdf0efb,1
v52x_D_v53e_0681_citation_001,v52x_D_v53e_0681,D,v53e_0681,v53e_0681_span_001,fastapi_fastapi,fastapi/fastapi,README.md,1,1,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:fbf6bd5e63f0422c4616ba0c13f18c10e2e945e659578011a2c47da2b0299496,1
v52x_D_v53e_0682_citation_001,v52x_D_v53e_0682,D,v53e_0682,v53e_0682_span_001,fastapi_fastapi,fastapi/fastapi,README.md,206,206,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:b04532d5790468db6394b68e224f09fd49022111073b1aa30be6abc85f3e39d7,1
v52x_D_v53e_0683_citation_001,v52x_D_v53e_0683,D,v53e_0683,v53e_0683_span_001,fastapi_fastapi,fastapi/fastapi,README.md,309,309,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:868a2ffd430ad327cd69bb5281626ae4080973b6cf7ef83f80f8a6830710e9cc,1
v52x_D_v53e_0684_citation_001,v52x_D_v53e_0684,D,v53e_0684,v53e_0684_span_001,fastapi_fastapi,fastapi/fastapi,README.md,405,405,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,sha256:72f4ec977bcd668ebfbef62799e3a49d6585033eda9cde89c1751a8818533b9f,1
v52x_D_v53e_0685_citation_001,v52x_D_v53e_0685,D,v53e_0685,v53e_0685_span_001,pallets_click,pallets/click,README.md,1,1,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:3401a46d66f32aea9b19e5dd10525799827673bdadcc6e5b035164c4208fbce5,1
v52x_D_v53e_0686_citation_001,v52x_D_v53e_0686,D,v53e_0686,v53e_0686_span_001,pallets_click,pallets/click,README.md,14,14,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:f5d4ebc8607f393917aecb1442f114ed5ac5aa97d49e2f3ba15d10e20c0e7ddb,1
v52x_D_v53e_0687_citation_001,v52x_D_v53e_0687,D,v53e_0687,v53e_0687_span_001,pallets_click,pallets/click,README.md,27,27,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:307a5edd4050fa70896ae5910a8997ac24f05075c2ee499c1b1b4f5f616dda06,1
v52x_D_v53e_0688_citation_001,v52x_D_v53e_0688,D,v53e_0688,v53e_0688_span_001,pallets_click,pallets/click,README.md,31,31,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:e83fcc0f2e1771193a62d061df933fed36646875065c060dc31b9f151a541319,1
v52x_D_v53e_0689_citation_001,v52x_D_v53e_0689,D,v53e_0689,v53e_0689_span_001,pallets_click,pallets/click,README.md,49,49,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:873c3bd8293217a8dbe7fa0bba87df01fdb5fdff1ef8a6df12fc5fadd45f1fe6,1
v52x_D_v53e_0690_citation_001,v52x_D_v53e_0690,D,v53e_0690,v53e_0690_span_001,pallets_click,pallets/click,README.md,58,58,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,sha256:b23baf2d15b18c29205c8f98a3d2ee9e89818d8fb2149990339f8fe4ccb48a71,1
