source_span_id,query_id,parent_source_span_id,parent_query_id,repo_id,owner_repo,head_sha,path,line_start,line_end,evidence_text,evidence_text_sha256,source_file_sha256,local_relpath,source_snapshot_scope
v53e_0642_span_001,v53e_0642,v53d_0088_span_001,v53d_0088,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,98,98,``tools/pyspecific.py`` -- pydoc needs these to show topic and keyword help.,sha256:2fbc50352916f498ad039dbe5745902668288c0bc1f2f5e0951a51b96db231e9,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0643_span_001,v53e_0643,v53d_0091_span_001,v53d_0091,tiangolo_typer,tiangolo/typer,dacdc4349df29dd1d43310d727f80d85cb5643e6,README.md,1,1,"<p align=""center"">",sha256:fbf6bd5e63f0422c4616ba0c13f18c10e2e945e659578011a2c47da2b0299496,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,source_canary/tiangolo__typer/README.md,canary
v53e_0644_span_001,v53e_0644,v53d_0094_span_001,v53d_0094,tiangolo_typer,tiangolo/typer,dacdc4349df29dd1d43310d727f80d85cb5643e6,README.md,202,202,"print(f""Goodbye Ms. {name}. Have a good day."")",sha256:a4b38a4fd3ae2b12ae1d6f1d8ab630312de7b36ac247c90c3a5b3c7d4ecc73c4,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,source_canary/tiangolo__typer/README.md,canary
v53e_0645_span_001,v53e_0645,v53d_0095_span_001,v53d_0095,tiangolo_typer,tiangolo/typer,dacdc4349df29dd1d43310d727f80d85cb5643e6,README.md,265,265,╭─ Options ─────────────────────────────────────────╮,sha256:33658ec484dd1d2ac74df2bccb5b82817e93d0a11d387dadbbc4731ee880b433,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,source_canary/tiangolo__typer/README.md,canary
v53e_0646_span_001,v53e_0646,v53d_0096_span_001,v53d_0096,tiangolo_typer,tiangolo/typer,dacdc4349df29dd1d43310d727f80d85cb5643e6,README.md,345,345,"And similarly for **files**, **paths**, **enums** (choices), etc. And there are tools to create **groups of subcommands**, add metadata, extra **validation**, etc.",sha256:06b3ff71f021d995a4093f187008ae7e6ec8f25d057f79d485fb88369b26411d,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,source_canary/tiangolo__typer/README.md,canary
v53e_0647_span_001,v53e_0647,v53d_0002_span_001,v53d_0002,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,README.rst,22,22,"problems, and check out the reference (``docs/ref``) for gory details.",sha256:5e5558c978730e15f1f6e91da84dd21faa1b0f126611ca873d9e01aecfdf0efb,sha256:17c3550b268b902983fd4a4decd9a475bb8725c0941e016d29c6b7bf62273eab,source_canary/django__django/README.rst,canary
v53e_0648_span_001,v53e_0648,v53d_0011_span_001,v53d_0011,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,README.md,1,1,"<p align=""center"">",sha256:fbf6bd5e63f0422c4616ba0c13f18c10e2e945e659578011a2c47da2b0299496,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,source_canary/fastapi__fastapi/README.md,canary
v53e_0649_span_001,v53e_0649,v53d_0013_span_001,v53d_0013,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,README.md,206,206,Run the server with:,sha256:b04532d5790468db6394b68e224f09fd49022111073b1aa30be6abc85f3e39d7,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,source_canary/fastapi__fastapi/README.md,canary
v53e_0650_span_001,v53e_0650,v53d_0014_span_001,v53d_0014,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,README.md,309,309,"def update_item(item_id: int, item: Item):",sha256:868a2ffd430ad327cd69bb5281626ae4080973b6cf7ef83f80f8a6830710e9cc,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,source_canary/fastapi__fastapi/README.md,canary
v53e_0651_span_001,v53e_0651,v53d_0015_span_001,v53d_0015,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,README.md,405,405,"* Automatic client code generation systems, for many languages.",sha256:72f4ec977bcd668ebfbef62799e3a49d6585033eda9cde89c1751a8818533b9f,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,source_canary/fastapi__fastapi/README.md,canary
v53e_0652_span_001,v53e_0652,v53d_0021_span_001,v53d_0021,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,1,1,"<div align=""center""><img src=""https://raw.githubusercontent.com/pallets/click/refs/heads/stable/docs/_static/click-name.svg"" alt="""" height=""150""></div>",sha256:3401a46d66f32aea9b19e5dd10525799827673bdadcc6e5b035164c4208fbce5,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0653_span_001,v53e_0653,v53d_0023_span_001,v53d_0023,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,14,14,Click in three points:,sha256:f5d4ebc8607f393917aecb1442f114ed5ac5aa97d49e2f3ba15d10e20c0e7ddb,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0654_span_001,v53e_0654,v53d_0024_span_001,v53d_0024,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,27,27,"@click.option(""--count"", default=1, help=""Number of greetings."")",sha256:307a5edd4050fa70896ae5910a8997ac24f05075c2ee499c1b1b4f5f616dda06,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0655_span_001,v53e_0655,v53d_0025_span_001,v53d_0025,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,31,31,for _ in range(count):,sha256:e83fcc0f2e1771193a62d061df933fed36646875065c060dc31b9f151a541319,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0656_span_001,v53e_0656,v53d_0026_span_001,v53d_0026,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,49,49,The Pallets organization develops and supports Click and other popular,sha256:873c3bd8293217a8dbe7fa0bba87df01fdb5fdff1ef8a6df12fc5fadd45f1fe6,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0657_span_001,v53e_0657,v53d_0027_span_001,v53d_0027,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,58,58,See our [detailed contributing documentation][contrib] for many ways to,sha256:b23baf2d15b18c29205c8f98a3d2ee9e89818d8fb2149990339f8fe4ccb48a71,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0658_span_001,v53e_0658,v53d_0031_span_001,v53d_0031,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,README.md,1,1,"<div align=""center""><img src=""https://raw.githubusercontent.com/pallets/flask/refs/heads/stable/docs/_static/flask-name.svg"" alt="""" height=""150""></div>",sha256:85e13b2aa23b16d110f05cb2dfc0f25ca85628c8ad686bb70429a288ad25d686,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,source_canary/pallets__flask/README.md,canary
v53e_0659_span_001,v53e_0659,v53d_0032_span_001,v53d_0032,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,README.md,9,9,application frameworks.,sha256:9e06bf8f6cf5e8c1b457acfc1973448e11d38d1257e0943c71704ab8b2e86ea0,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,source_canary/pallets__flask/README.md,canary
v53e_0660_span_001,v53e_0660,v53d_0034_span_001,v53d_0034,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,README.md,30,30,"return ""Hello, World!""",sha256:ea8d9805ef010317cd6f6b3360ea4c082757de12110182a2ba679ce4229c0b95,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,source_canary/pallets__flask/README.md,canary
v53e_0661_span_001,v53e_0661,v53d_0035_span_001,v53d_0035,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,README.md,45,45,[please donate today]: https://palletsprojects.com/donate,sha256:d17bc79fd5c9696ccd1af630c112dd07e31f57f944088c48549c1bd6c45183ef,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,source_canary/pallets__flask/README.md,canary
v53e_0662_span_001,v53e_0662,v53d_0042_span_001,v53d_0042,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,README.md,23,23,"{'authenticated': True, ...}",sha256:51ddebde64a256afc964fa6ab6d344a23f2df93534d81a856b323b2a8750b84b,sha256:2a9268c9be5f4dc9abe9105740be7c5234babc3dd2b25eb11ca376c538a0c67b,source_canary/psf__requests/README.md,canary
v53e_0663_span_001,v53e_0663,v53d_0043_span_001,v53d_0043,psf_requests,psf/requests,6f66281a1d6326b1b9c4ac09ca30de0fc4e6ef43,README.md,46,46,- Sessions with Cookie Persistence,sha256:ac0de48db84b5c46906337dad2040e0f99b7ef524f3d466807643e3fe18c4a73,sha256:2a9268c9be5f4dc9abe9105740be7c5234babc3dd2b25eb11ca376c538a0c67b,source_canary/psf__requests/README.md,canary
v53e_0664_span_001,v53e_0664,v53d_0052_span_001,v53d_0052,pypa_pip,pypa/pip,486db076e2f4f0bf6780c24cd487f09dc2a14015,README.rst,54,54,.. _GitHub page: https://github.com/pypa/pip,sha256:9098961cf89712af65154438908ce384b99aa5041e5e01e699975a74fae02e3c,sha256:807e8aad661c9fe6540a2f0790279c230c81c72bdf72b9466f6e9ed9304ed8b1,source_canary/pypa__pip/README.rst,canary
v53e_0665_span_001,v53e_0665,v53d_0061_span_001,v53d_0061,pypa_sampleproject,pypa/sampleproject,621e4974ca25ce531773def586ba3ed8e736b3fc,README.md,3,3,"![Python Logo](https://www.python.org/static/community_logos/python-logo.png ""Sample inline image"")",sha256:29dc3613ca452eb3744f2f83b9a1365239df121e453a292e7476286868cecca9,sha256:0ee0ddefd61fb532db9cd7d5aada5b2bf505d4f01c108965c3888ae6efffb297,source_canary/pypa__sampleproject/README.md,canary
v53e_0666_span_001,v53e_0666,v53d_0063_span_001,v53d_0063,pypa_sampleproject,pypa/sampleproject,621e4974ca25ce531773def586ba3ed8e736b3fc,README.md,39,39,[md use]: https://packaging.python.org/specifications/core-metadata/#description-content-type-optional,sha256:6b2d8610fdde8642bce7ada317968557bcea1314b2673e4e5fd7c014eca9ad53,sha256:0ee0ddefd61fb532db9cd7d5aada5b2bf505d4f01c108965c3888ae6efffb297,source_canary/pypa__sampleproject/README.md,canary
v53e_0667_span_001,v53e_0667,v53d_0071_span_001,v53d_0071,pytest_dev_pytest,pytest-dev/pytest,a8ac094e80df788aec844794170b126eab0be7a4,README.rst,1,1,.. image:: https://github.com/pytest-dev/pytest/raw/main/doc/en/img/pytest_logo_curves.svg,sha256:0fb14a35f0ccc2cc54026b5ce096d2a2a608109875f2120a124282ad6df35556,sha256:37c713f12b48774c77c40accfe3a6a28c25d7e763c9c5e34266261cf738713b5,source_canary/pytest_dev__pytest/README.rst,canary
v53e_0668_span_001,v53e_0668,v53d_0072_span_001,v53d_0072,pytest_dev_pytest,pytest-dev/pytest,a8ac094e80df788aec844794170b126eab0be7a4,README.rst,139,139,---------------------,sha256:fc0e1c1c3e9991d9af86ba58ff1744171469bda051b1268aa127a088fb18ff82,sha256:37c713f12b48774c77c40accfe3a6a28c25d7e763c9c5e34266261cf738713b5,source_canary/pytest_dev__pytest/README.rst,canary
v53e_0669_span_001,v53e_0669,v53d_0081_span_001,v53d_0081,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,1,1,Python Documentation README,sha256:7ab945f21e8e62906f9294d13005c8f77aa9c26ced8d064a8ad16b3135578a72,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0670_span_001,v53e_0670,v53d_0082_span_001,v53d_0082,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,17,17,The documentation is built with several tools which are not included in this,sha256:13c70928200eaf10e7b3fdbd2dd8fdb3347ab470e46ad6201d330b72f15a0d42,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0671_span_001,v53e_0671,v53d_0083_span_001,v53d_0083,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,31,31,"To get started on Unix, you can create a virtual environment and build",sha256:6a137a7cd04e051a6c75d82c46d9bb2fee3cbd7515989c68cf063a9b8290a0cf,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0672_span_001,v53e_0672,v53d_0085_span_001,v53d_0085,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,57,57,"* ""venv"", which creates a virtual environment with all necessary tools",sha256:e539ac46f274efa251b5a63b817db1f524cddfbb0ae49063a0fd7ee5afe490e1,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0673_span_001,v53e_0673,v53d_0086_span_001,v53d_0086,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,70,70,convert them into a single Compiled HTML (.chm) file -- these are popular,sha256:cfd6beea756ae87c6c184f5556841597a1cdeb7c073783213c7059931554ab73,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0674_span_001,v53e_0674,v53d_0087_span_001,v53d_0087,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,86,86,"broken, redirected or malformed, and outputs this information to stdout as",sha256:22ae9567fb25f764925bc93f677afd2ddb7b76d44b48563f838d6db17b751c55,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0675_span_001,v53e_0675,v53d_0088_span_001,v53d_0088,python_cpython,python/cpython,8c0e2515bb0059b75e264cc5baeb27bb17337c83,Doc/README.rst,98,98,``tools/pyspecific.py`` -- pydoc needs these to show topic and keyword help.,sha256:2fbc50352916f498ad039dbe5745902668288c0bc1f2f5e0951a51b96db231e9,sha256:cb7019df5bf42107feea8fd25305e299d6f81a4ee83630aaafd0675905d4d21b,source_canary/python__cpython/Doc/README.rst,canary
v53e_0676_span_001,v53e_0676,v53d_0091_span_001,v53d_0091,tiangolo_typer,tiangolo/typer,dacdc4349df29dd1d43310d727f80d85cb5643e6,README.md,1,1,"<p align=""center"">",sha256:fbf6bd5e63f0422c4616ba0c13f18c10e2e945e659578011a2c47da2b0299496,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,source_canary/tiangolo__typer/README.md,canary
v53e_0677_span_001,v53e_0677,v53d_0094_span_001,v53d_0094,tiangolo_typer,tiangolo/typer,dacdc4349df29dd1d43310d727f80d85cb5643e6,README.md,202,202,"print(f""Goodbye Ms. {name}. Have a good day."")",sha256:a4b38a4fd3ae2b12ae1d6f1d8ab630312de7b36ac247c90c3a5b3c7d4ecc73c4,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,source_canary/tiangolo__typer/README.md,canary
v53e_0678_span_001,v53e_0678,v53d_0095_span_001,v53d_0095,tiangolo_typer,tiangolo/typer,dacdc4349df29dd1d43310d727f80d85cb5643e6,README.md,265,265,╭─ Options ─────────────────────────────────────────╮,sha256:33658ec484dd1d2ac74df2bccb5b82817e93d0a11d387dadbbc4731ee880b433,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,source_canary/tiangolo__typer/README.md,canary
v53e_0679_span_001,v53e_0679,v53d_0096_span_001,v53d_0096,tiangolo_typer,tiangolo/typer,dacdc4349df29dd1d43310d727f80d85cb5643e6,README.md,345,345,"And similarly for **files**, **paths**, **enums** (choices), etc. And there are tools to create **groups of subcommands**, add metadata, extra **validation**, etc.",sha256:06b3ff71f021d995a4093f187008ae7e6ec8f25d057f79d485fb88369b26411d,sha256:fbe9ce39df753bea927dadd36d68b579a772bd5701fcfbcbd7f7d97f4f54c95e,source_canary/tiangolo__typer/README.md,canary
v53e_0680_span_001,v53e_0680,v53d_0002_span_001,v53d_0002,django_django,django/django,17a56cd6e600cfb02972657e8958b5ee2e0f936e,README.rst,22,22,"problems, and check out the reference (``docs/ref``) for gory details.",sha256:5e5558c978730e15f1f6e91da84dd21faa1b0f126611ca873d9e01aecfdf0efb,sha256:17c3550b268b902983fd4a4decd9a475bb8725c0941e016d29c6b7bf62273eab,source_canary/django__django/README.rst,canary
v53e_0681_span_001,v53e_0681,v53d_0011_span_001,v53d_0011,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,README.md,1,1,"<p align=""center"">",sha256:fbf6bd5e63f0422c4616ba0c13f18c10e2e945e659578011a2c47da2b0299496,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,source_canary/fastapi__fastapi/README.md,canary
v53e_0682_span_001,v53e_0682,v53d_0013_span_001,v53d_0013,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,README.md,206,206,Run the server with:,sha256:b04532d5790468db6394b68e224f09fd49022111073b1aa30be6abc85f3e39d7,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,source_canary/fastapi__fastapi/README.md,canary
v53e_0683_span_001,v53e_0683,v53d_0014_span_001,v53d_0014,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,README.md,309,309,"def update_item(item_id: int, item: Item):",sha256:868a2ffd430ad327cd69bb5281626ae4080973b6cf7ef83f80f8a6830710e9cc,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,source_canary/fastapi__fastapi/README.md,canary
v53e_0684_span_001,v53e_0684,v53d_0015_span_001,v53d_0015,fastapi_fastapi,fastapi/fastapi,b31720337af8b5ba5c78e4f0c44ac0ce25d7a5e2,README.md,405,405,"* Automatic client code generation systems, for many languages.",sha256:72f4ec977bcd668ebfbef62799e3a49d6585033eda9cde89c1751a8818533b9f,sha256:92d9831df4291afd3f34a16eee57ca67b946528c7114fbeb86082ec70e8df21e,source_canary/fastapi__fastapi/README.md,canary
v53e_0685_span_001,v53e_0685,v53d_0021_span_001,v53d_0021,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,1,1,"<div align=""center""><img src=""https://raw.githubusercontent.com/pallets/click/refs/heads/stable/docs/_static/click-name.svg"" alt="""" height=""150""></div>",sha256:3401a46d66f32aea9b19e5dd10525799827673bdadcc6e5b035164c4208fbce5,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0686_span_001,v53e_0686,v53d_0023_span_001,v53d_0023,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,14,14,Click in three points:,sha256:f5d4ebc8607f393917aecb1442f114ed5ac5aa97d49e2f3ba15d10e20c0e7ddb,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0687_span_001,v53e_0687,v53d_0024_span_001,v53d_0024,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,27,27,"@click.option(""--count"", default=1, help=""Number of greetings."")",sha256:307a5edd4050fa70896ae5910a8997ac24f05075c2ee499c1b1b4f5f616dda06,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0688_span_001,v53e_0688,v53d_0025_span_001,v53d_0025,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,31,31,for _ in range(count):,sha256:e83fcc0f2e1771193a62d061df933fed36646875065c060dc31b9f151a541319,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0689_span_001,v53e_0689,v53d_0026_span_001,v53d_0026,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,49,49,The Pallets organization develops and supports Click and other popular,sha256:873c3bd8293217a8dbe7fa0bba87df01fdb5fdff1ef8a6df12fc5fadd45f1fe6,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0690_span_001,v53e_0690,v53d_0027_span_001,v53d_0027,pallets_click,pallets/click,8a1b1a33d739be05b7e91251e3c0dde77c5e152f,README.md,58,58,See our [detailed contributing documentation][contrib] for many ways to,sha256:b23baf2d15b18c29205c8f98a3d2ee9e89818d8fb2149990339f8fe4ccb48a71,sha256:4c3de4aa0918deac2f712facacd1dc30a8cc4627d0118dd290292ab0af65ca0b,source_canary/pallets__click/README.md,canary
v53e_0691_span_001,v53e_0691,v53d_0031_span_001,v53d_0031,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,README.md,1,1,"<div align=""center""><img src=""https://raw.githubusercontent.com/pallets/flask/refs/heads/stable/docs/_static/flask-name.svg"" alt="""" height=""150""></div>",sha256:85e13b2aa23b16d110f05cb2dfc0f25ca85628c8ad686bb70429a288ad25d686,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,source_canary/pallets__flask/README.md,canary
v53e_0692_span_001,v53e_0692,v53d_0032_span_001,v53d_0032,pallets_flask,pallets/flask,36e4a824f340fdee7ed50937ba8e7f6bc7d17f81,README.md,9,9,application frameworks.,sha256:9e06bf8f6cf5e8c1b457acfc1973448e11d38d1257e0943c71704ab8b2e86ea0,sha256:1f2de14735b1ee9d3a342fa7c5d5e87b95727276c0a56c8a9d77221f37880602,source_canary/pallets__flask/README.md,canary
